"","Nvec","classification","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","protein","domain"
"4934","Nvec_vc1.1_XM_048726209.1","Nematostella-specific","Nvec-vc1.1-XM-048726209.1",6.95544663196078e-37,-1.24173111036174,0.064,0.148,1.15008310059471e-32,"GTF2H3","Tfb4/"
"4935","Nvec_vc1.1_XM_048726210.1","Conserved","Nvec-vc1.1-XM-048726210.1",1.45855764838032e-103,2.88256493575762,0.12,0.018,2.41172507159686e-99,"ZNFX1","AAA_11/AAA_12/"
"4936","Nvec_vc1.1_XM_048726219.1","Nematostella-specific","Nvec-vc1.1-XM-048726219.1",7.24984679754736e-19,-0.884608588841521,0.071,0.129,1.19876216797446e-14,"CUX1","CASP_C/"
"4937","Nvec_vc1.1_XM_048726223.1","Nematostella-specific","Nvec-vc1.1-XM-048726223.1",6.70150120760712e-10,-0.695361893082367,0.053,0.088,1.10809322467784e-05,"LRRC74A","LRR_6/LRR_6/LRR_6/LRR_6/LRR_6/LRR_6/"
"4938","Nvec_vc1.1_XM_048726224.1","Nematostella-specific","Nvec-vc1.1-XM-048726224.1",4.86133930033896e-09,-0.881260118474531,0.033,0.06,8.03822453311047e-05,"TADA2A","Myb_DNA-binding/"
"4939","Nvec_vc1.1_XM_048726251.1","Divergent","Nvec-vc1.1-XM-048726251.1",7.69821925555788e-07,-0.671448026658239,0.043,0.069,0.012729005539065,"LACTB","Beta-lactamase/"
"4940","Nvec_vc1.1_XM_048726263.1","Conserved","Nvec-vc1.1-XM-048726263.1",7.98069997431059e-74,5.97504145130392,0.048,0.001,1.31960874075226e-69,"PXDN","LRR_8/I-set/I-set/I-set/I-set/An_peroxidase/"
"4941","Nvec_vc1.1_XM_048726279.1","Conserved","Nvec-vc1.1-XM-048726279.1",6.06408758344764e-11,-0.732800799172478,0.056,0.095,1.00269688192307e-06,"RAD51C","Rad51/"
"4942","Nvec_vc1.1_XM_048726299.1","Divergent","Nvec-vc1.1-XM-048726299.1",1.35045953030137e-37,3.12061827558953,0.041,0.005,2.23298483335332e-33,"SLC22A5","Sugar_tr/"
"4943","Nvec_vc1.1_XM_048726322.1","Nematostella-specific","Nvec-vc1.1-XM-048726322.1",1.01980403053139e-30,-0.523108979933855,0.307,0.423,1.68624596448365e-26,"EIF4H","RRM_1/"
"4944","Nvec_vc1.1_XM_048726357.1","Conserved","Nvec-vc1.1-XM-048726357.1",1.62223496249237e-30,-1.3002614515997,0.042,0.107,2.68236551048113e-26,"","DUF229/"
"4945","Nvec_vc1.1_XM_048726367.1","Nematostella-specific","Nvec-vc1.1-XM-048726367.1",1.5382050705317e-89,1.4683005787625,0.249,0.106,2.54342208412416e-85,"MVP","Vault_2/Vault/Vault/Vault/Vault_2/Vault/Vault_4/Vault_3/MVP_shoulder/"
"4946","Nvec_vc1.1_XM_048726369.1","Conserved","Nvec-vc1.1-XM-048726369.1",4.27563698518003e-13,-1.10589717380235,0.029,0.062,7.06976575499517e-09,"AGPAT5","Acyltransferase/Acyltransf_C/"
"4947","Nvec_vc1.1_XM_048726370.1","Nematostella-specific","Nvec-vc1.1-XM-048726370.1",2.6134341981709e-77,-1.28814125026325,0.123,0.28,4.32131344667558e-73,"COL12A1","fn2/F5_F8_type_C/VWA/VWA/VWA/"
"4948","Nvec_vc1.1_XM_048726373.1","Nematostella-specific","Nvec-vc1.1-XM-048726373.1",7.193114387562e-30,-1.30993604991406,0.042,0.106,1.18938146398338e-25,"RMC1","Mic1/"
"4949","Nvec_vc1.1_XM_048726375.1","Conserved","Nvec-vc1.1-XM-048726375.1",6.05113253891261e-52,-1.09037624535045,0.111,0.234,1.0005547653092e-47,"",""
"4950","Nvec_vc1.1_XM_048726399.1","Divergent","Nvec-vc1.1-XM-048726399.1",2.0327129834798e-08,-0.378959039923741,0.173,0.222,0.000336109091818385,"C8orf44_SGK3","PX/Pkinase/Pkinase_C/"
"4951","Nvec_vc1.1_XM_048726400.1","Nematostella-specific","Nvec-vc1.1-XM-048726400.1",2.47629220056718e-45,1.15886109926642,0.183,0.093,4.09454915363783e-41,"MIB1","MIB_HERC2/ZZ/MIB_HERC2/SH3_15/SH3_15/Ank_2/Ank_2/Ank_2/Ank_2/zf-C3HC4_3/zf-C3HC4_3/zf-C3HC4_3/"
"4952","Nvec_vc1.1_XM_048726403.1","Nematostella-specific","Nvec-vc1.1-XM-048726403.1",1.77609935074541e-88,1.05660358970228,0.413,0.265,2.93678027645753e-84,"SDCBP","PDZ/PDZ/"
"4953","Nvec_vc1.1_XM_048726418.1","Conserved","Nvec-vc1.1-XM-048726418.1",1.9647154386603e-16,-1.49454949426857,0.017,0.049,3.24865697782481e-12,"",""
"4954","Nvec_vc1.1_XM_048726419.1","Nematostella-specific","Nvec-vc1.1-XM-048726419.1",4.78819262238834e-07,-1.05793197246708,0.014,0.03,0.00791727650111912,"ANKFY1","BTB/Ank/Ank_2/Ank/Ank_2/Ank_2/FYVE/"
"4955","Nvec_vc1.1_XM_048726421.1","Nematostella-specific","Nvec-vc1.1-XM-048726421.1",6.11595422711931e-10,-1.78692524407817,0.009,0.027,1.01127303145418e-05,"CNGA3","Ion_trans/cNMP_binding/"
"4956","Nvec_vc1.1_XM_048726434.1","Conserved","Nvec-vc1.1-XM-048726434.1",7.19457477263362e-14,-0.770534017343863,0.077,0.126,1.18962293865497e-09,"CAD","CPSase_sm_chain/GATase/CPSase_L_D2/CPSase_L_D3/CPSase_L_D2/MGS/Amidohydro_1/OTCace_N/OTCace/"
"4957","Nvec_vc1.1_XM_048726448.1","Nematostella-specific","Nvec-vc1.1-XM-048726448.1",6.54660206679295e-10,-1.88837050763772,0.005,0.021,1.08248065174421e-05,"",""
"4958","Nvec_vc1.1_XM_048726451.1","Nematostella-specific","Nvec-vc1.1-XM-048726451.1",1.89498827300451e-15,-0.468725453642495,0.194,0.267,3.13336310941296e-11,"RPS6KB1","Pkinase/Pkinase_C/"
"4959","Nvec_vc1.1_XM_048726465.1","Nematostella-specific","Nvec-vc1.1-XM-048726465.1",1.49039137488593e-06,-0.330888743338671,0.083,0.11,0.0246436213837388,"PHF12","PHD/PHF12_MRG_bd/PHD/FHA/"
"4960","Nvec_vc1.1_XM_048726467.1","Conserved","Nvec-vc1.1-XM-048726467.1",4.84029928244977e-19,-1.815307045448,0.012,0.045,8.0034348635307e-15,"SDS","PALP/"
"4961","Nvec_vc1.1_XM_048726494.1","Nematostella-specific","Nvec-vc1.1-XM-048726494.1",1.28914195542394e-49,-0.721122121139217,0.261,0.407,2.13159622329349e-45,"ELOC","Skp1_POZ/"
"4962","Nvec_vc1.1_XM_048726503.1","Conserved","Nvec-vc1.1-XM-048726503.1",2.1843324132652e-06,-0.855158728615863,0.024,0.043,0.03611793645334,"CENPJ","Tcp10_C/Tcp10_C/Tcp10_C/Tcp10_C/"
"4963","Nvec_vc1.1_XM_048726506.1","Divergent","Nvec-vc1.1-XM-048726506.1",1.1865164198582e-20,-0.455177446617337,0.288,0.381,1.96190490023553e-16,"KHDRBS2","Qua1/KH_1/"
"4964","Nvec_vc1.1_XM_048726512.1","Conserved","Nvec-vc1.1-XM-048726512.1",1.51641469583777e-40,1.38026435448757,0.129,0.055,2.50739169956776e-36,"SBNO1","AAA_34/Helicase_C_4/"
"4965","Nvec_vc1.1_XM_048726519.1","Nematostella-specific","Nvec-vc1.1-XM-048726519.1",9.87786446564115e-43,-0.861792274226812,0.148,0.267,1.63330488939376e-38,"ASPHD2","Asp_Arg_Hydrox/"
"4966","Nvec_vc1.1_XM_048726526.1","Nematostella-specific","Nvec-vc1.1-XM-048726526.1",1.09899623931949e-07,-0.621583966942819,0.066,0.097,0.00181719028171477,"LRRK2","Roc/TIR_2/"
"4967","Nvec_vc1.1_XM_048726528.1","Nematostella-specific","Nvec-vc1.1-XM-048726528.1",4.91903844227383e-11,-1.7521132189608,0.022,0.04,8.13363006429977e-07,"","Glyco_hydro_9/"
"4968","Nvec_vc1.1_XM_048726540.1","Conserved","Nvec-vc1.1-XM-048726540.1",2.30552745705248e-23,-0.407388896737969,0.246,0.343,3.81218965023627e-19,"RRM2","Ribonuc_red_sm/"
"4969","Nvec_vc1.1_XM_048726560.1","Nematostella-specific","Nvec-vc1.1-XM-048726560.1",2.66212325015873e-27,-1.26645687074367,0.04,0.099,4.40182079413746e-23,"C16orf58","DUF647/"
"4970","Nvec_vc1.1_XM_048726563.1","Divergent","Nvec-vc1.1-XM-048726563.1",1.24022283931112e-39,-0.535067239861767,0.325,0.462,2.05070846480093e-35,"BSDC1","BSD/"
"4971","Nvec_vc1.1_XM_048726572.1","Nematostella-specific","Nvec-vc1.1-XM-048726572.1",2.75400055794436e-10,0.554748765858607,0.13,0.098,4.55373992256101e-06,"SVIL","Gelsolin/VHP/"
"4972","Nvec_vc1.1_XM_048726573.1","Nematostella-specific","Nvec-vc1.1-XM-048726573.1",5.2305315065665e-92,-0.878284895892692,0.275,0.482,8.64868384610772e-88,"AHI1","WD40/WD40/SH3_1/"
"4973","Nvec_vc1.1_XM_048726593.1","Nematostella-specific","Nvec-vc1.1-XM-048726593.1",1.58801334447462e-13,0.749408691526884,0.108,0.07,2.62578006508879e-09,"USP32","EF-hand_5/EF-hand_7/DUSP/UCH/"
"4974","Nvec_vc1.1_XM_048726622.1","Divergent","Nvec-vc1.1-XM-048726622.1",2.0016638721291e-30,1.12955140035954,0.135,0.067,3.30975121256546e-26,"CTSK","Inhibitor_I29/Peptidase_C1/Inhibitor_I29/Peptidase_C1/"
"4975","Nvec_vc1.1_XM_048726629.1","Nematostella-specific","Nvec-vc1.1-XM-048726629.1",2.34288639652341e-72,-0.885257895770385,0.23,0.406,3.87396265665145e-68,"NIPSNAP1","NIPSNAP/NIPSNAP/"
"4976","Nvec_vc1.1_XM_048726641.1","Nematostella-specific","Nvec-vc1.1-XM-048726641.1",2.08652466645888e-48,-0.697053482622197,0.28,0.424,3.45006853598975e-44,"POLR2E","RNA_pol_Rpb5_N/RNA_pol_Rpb5_C/"
"4977","Nvec_vc1.1_XM_048726649.1","Nematostella-specific","Nvec-vc1.1-XM-048726649.1",9.55944801181208e-08,-0.629673174121668,0.042,0.069,0.00158065472875313,"BRIP1","DEAD_2/Helicase_C_2/"
"4978","Nvec_vc1.1_XM_048726666.1","Nematostella-specific","Nvec-vc1.1-XM-048726666.1",7.31652304391349e-13,-0.790352262615749,0.051,0.091,1.20978708531109e-08,"RNF25","RWD/"
"4979","Nvec_vc1.1_XM_048726676.1","Nematostella-specific","Nvec-vc1.1-XM-048726676.1",7.22554024775001e-34,1.19658493338834,0.135,0.064,1.19474307996546e-29,"TRAPPC11","Foie-gras_1/Gryzun-like/"
"4980","Nvec_vc1.1_XM_048726685.1","Conserved","Nvec-vc1.1-XM-048726685.1",3.37992794668396e-14,-0.838587869283906,0.053,0.097,5.58871085984193e-10,"RFC2","AAA/Rep_fac_C/"
"4981","Nvec_vc1.1_XM_048726686.1","Nematostella-specific","Nvec-vc1.1-XM-048726686.1",3.6330648036213e-22,-1.0866802887172,0.058,0.117,6.00727265278783e-18,"",""
"4982","Nvec_vc1.1_XM_048726694.1","Nematostella-specific","Nvec-vc1.1-XM-048726694.1",2.50389258532849e-15,-0.497444660086437,0.193,0.264,4.14018638984066e-11,"HADHA","ECH_1/3HCDH_N/3HCDH/3HCDH/"
"4983","Nvec_vc1.1_XM_048726696.1","Nematostella-specific","Nvec-vc1.1-XM-048726696.1",7.62653005351852e-174,4.76896168510307,0.132,0.007,1.26104674434929e-169,"LAMA3","Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/"
"4984","Nvec_vc1.1_XM_048726715.1","Conserved","Nvec-vc1.1-XM-048726715.1",3.44793621076683e-08,-1.94817990287302,0.005,0.019,0.000570116252450295,"AC243734.1","Neur_chan_LBD/Neur_chan_memb/"
"4985","Nvec_vc1.1_XM_048726723.1","Conserved","Nvec-vc1.1-XM-048726723.1",1.25721572500929e-29,-1.57290466338005,0.028,0.084,2.07880620130286e-25,"FKRP","LicD/"
"4986","Nvec_vc1.1_XM_048726725.1","Nematostella-specific","Nvec-vc1.1-XM-048726725.1",1.12867246279669e-16,0.859427569739428,0.108,0.065,1.86625991723433e-12,"RABEP1","Rabaptin/Rabaptin/Rabaptin/Rab5-bind/FYVE/"
"4987","Nvec_vc1.1_XM_048726773.1","Nematostella-specific","Nvec-vc1.1-XM-048726773.1",0,-1.13089618783439,0.656,0.918,0,"ELOB","ubiquitin/"
"4988","Nvec_vc1.1_XM_048726790.1","Divergent","Nvec-vc1.1-XM-048726790.1",2.33027751789825e-17,-1.05210289366488,0.042,0.087,3.85311387584476e-13,"TCHP","TPH/"
"4989","Nvec_vc1.1_XM_048726814.1","Nematostella-specific","Nvec-vc1.1-XM-048726814.1",3.60731022559783e-13,-1.10214979866946,0.027,0.06,5.964687458026e-09,"","Methyltransf_11/"
"4990","Nvec_vc1.1_XM_048726818.1","Nematostella-specific","Nvec-vc1.1-XM-048726818.1",1.09780445000696e-29,0.749594914650654,0.187,0.155,1.81521965808652e-25,"KCTD7","BTB_2/"
"4991","Nvec_vc1.1_XM_048726872.1","Conserved","Nvec-vc1.1-XM-048726872.1",4.50446040966929e-132,-1.29313967146274,0.176,0.41,7.44812528738816e-128,"KDM2B","Cupin_8/JHD/zf-CXXC/F-box/"
"4992","Nvec_vc1.1_XM_048726880.1","Nematostella-specific","Nvec-vc1.1-XM-048726880.1",3.29106069107515e-34,-0.510079970131246,0.354,0.48,5.44176885269276e-30,"LAPTM4A","Mtp/Mtp/"
"4993","Nvec_vc1.1_XM_048726885.1","Conserved","Nvec-vc1.1-XM-048726885.1",1.27693813947562e-06,-0.470517992751822,0.016,0.024,0.0211141721362294,"PRDM5","zf-C2H2_6/zf-C2H2_6/zf-C2H2/"
"4994","Nvec_vc1.1_XM_048726887.1","Conserved","Nvec-vc1.1-XM-048726887.1",5.17274535112374e-15,-0.923950487006815,0.052,0.097,8.55313443808311e-11,"","Sel1/Sel1/Sel1/Sel1/Sel1/Sel1/"
"4995","Nvec_vc1.1_XM_048726888.1","Nematostella-specific","Nvec-vc1.1-XM-048726888.1",9.18115925863397e-08,-0.388296904503077,0.144,0.189,0.00151810468341513,"USP14","UCH/"
"4996","Nvec_vc1.1_XM_048726902.1","Nematostella-specific","Nvec-vc1.1-XM-048726902.1",5.29128790261268e-16,-2.11297735003961,0.009,0.034,8.74914454697006e-12,"","Metallopep/Jacalin/"
"4997","Nvec_vc1.1_XM_048726925.1","Divergent","Nvec-vc1.1-XM-048726925.1",2.47353417098537e-07,-0.705412942043059,0.038,0.064,0.00408998875172432,"SVOP","Sugar_tr/"
"4998","Nvec_vc1.1_XM_048726929.1","Nematostella-specific","Nvec-vc1.1-XM-048726929.1",9.60615429052678e-19,-4.18382639116389,0.002,0.023,1.5883776119386e-14,"ADGRL3","Gal_Lectin/Gal_Lectin/"
"4999","Nvec_vc1.1_XM_048726944.1","Conserved","Nvec-vc1.1-XM-048726944.1",7.40265431070112e-41,-0.985560716453387,0.126,0.233,1.22402889027443e-36,"",""
"5000","Nvec_vc1.1_XM_048726950.1","Conserved","Nvec-vc1.1-XM-048726950.1",2.07698732691853e-46,2.66761292611167,0.06,0.01,3.43429854505978e-42,"SACS","HEPN/"
"5001","Nvec_vc1.1_XM_048726976.1","Divergent","Nvec-vc1.1-XM-048726976.1",3.71450658265628e-12,-2.18659434193381,0.007,0.027,6.14193663442216e-08,"MEP1B","Astacin/TSP_1/MAM/MAM/"
"5002","Nvec_vc1.1_XM_048726983.1","Nematostella-specific","Nvec-vc1.1-XM-048726983.1",4.69429077214588e-27,-0.483689757549506,0.358,0.467,7.76200979174321e-23,"DEK","DEK_C/"
"5003","Nvec_vc1.1_XM_048726988.1","Nematostella-specific","Nvec-vc1.1-XM-048726988.1",2.30536125907226e-15,-1.33492792092418,0.024,0.058,3.81191484187597e-11,"",""
"5004","Nvec_vc1.1_XM_048727006.1","Nematostella-specific","Nvec-vc1.1-XM-048727006.1",2.45874382054919e-10,-0.456736497828182,0.147,0.2,4.06553290727809e-06,"BUD23","Methyltransf_11/WBS_methylT/"
"5005","Nvec_vc1.1_XM_048727015.1","Nematostella-specific","Nvec-vc1.1-XM-048727015.1",9.19249322940943e-28,1.22417660272702,0.108,0.052,1.51997875548285e-23,"DOCK7","DUF3398/DOCK-C2/DHR-2/"
"5006","Nvec_vc1.1_XM_048727021.1","Nematostella-specific","Nvec-vc1.1-XM-048727021.1",8.63497193750492e-11,0.553735234839294,0.149,0.106,1.42779260986644e-06,"STX7","Syntaxin_2/SNARE/"
"5007","Nvec_vc1.1_XM_048727023.1","Conserved","Nvec-vc1.1-XM-048727023.1",2.25007071719602e-11,-0.679783885826303,0.057,0.095,3.72049193088362e-07,"NRBP1",""
"5008","Nvec_vc1.1_XM_048727038.1","Nematostella-specific","Nvec-vc1.1-XM-048727038.1",1.16133052262846e-10,-0.303408006916564,0.121,0.163,1.92026001916616e-06,"CCDC65","NYD-SP28/NYD-SP28_assoc/"
"5009","Nvec_vc1.1_XM_048727049.1","Nematostella-specific","Nvec-vc1.1-XM-048727049.1",1.09444264685444e-12,-1.26817951860558,0.022,0.052,1.80966091657382e-08,"EIPR1","WD40/"
"5010","Nvec_vc1.1_XM_048727073.1","Conserved","Nvec-vc1.1-XM-048727073.1",0,6.90550370485174,0.413,0.01,0,"SUSD2","NIDO/AMOP/VWD/Sushi/"
"5011","Nvec_vc1.1_XM_048727120.1","Nematostella-specific","Nvec-vc1.1-XM-048727120.1",1.36374596826668e-16,-0.684922933598233,0.076,0.129,2.25495395852896e-12,"THOC5","FmiP_Thoc5/"
"5012","Nvec_vc1.1_XM_048727132.1","Nematostella-specific","Nvec-vc1.1-XM-048727132.1",1.77086953599731e-72,-1.95169644300655,0.043,0.158,2.92813277777155e-68,"","Band_7/"
"5013","Nvec_vc1.1_XM_048727133.1","Nematostella-specific","Nvec-vc1.1-XM-048727133.1",7.40709515440637e-42,-1.57728892739682,0.044,0.124,1.22476318378109e-37,"","Band_7/"
"5014","Nvec_vc1.1_XM_048727135.1","Nematostella-specific","Nvec-vc1.1-XM-048727135.1",5.69417121070138e-28,0.465424916978006,0.446,0.37,9.41531209689472e-24,"CCT6A","Cpn60_TCP1/"
"5015","Nvec_vc1.1_XM_048727152.1","Nematostella-specific","Nvec-vc1.1-XM-048727152.1",1.25056358385346e-25,-0.576616608942901,0.197,0.294,2.0678068859017e-21,"ATRAID",""
"5016","Nvec_vc1.1_XM_048727157.1","Nematostella-specific","Nvec-vc1.1-XM-048727157.1",1.00705712840604e-09,-1.43866783652704,0.012,0.031,1.66516896181938e-05,"SLC22A13","Sugar_tr/"
"5017","Nvec_vc1.1_XM_048727178.1","Conserved","Nvec-vc1.1-XM-048727178.1",4.09351707056067e-82,3.8607806249766,0.069,0.005,6.76863047617207e-78,"SACS","HEPN/"
"5018","Nvec_vc1.1_XM_048727180.1","Nematostella-specific","Nvec-vc1.1-XM-048727180.1",3.4432431095715e-13,-0.501574312573124,0.127,0.184,5.69340248167647e-09,"TANGO2","TANGO2/"
"5019","Nvec_vc1.1_XM_048727185.1","Conserved","Nvec-vc1.1-XM-048727185.1",3.99001595076524e-97,1.03735327181929,0.423,0.224,6.59749137459032e-93,"HDAC6","zf-UBP/ADP_ribosyl_GH/"
"5020","Nvec_vc1.1_XM_048727187.1","Nematostella-specific","Nvec-vc1.1-XM-048727187.1",4.43454334371434e-08,-0.511230826517841,0.091,0.13,0.000733251741883166,"MYO18A","PDZ/Myosin_head/IQ/Myosin_tail_1/"
"5021","Nvec_vc1.1_XM_048727192.1","Conserved","Nvec-vc1.1-XM-048727192.1",1.65646901018858e-16,-0.639680742907732,0.112,0.175,2.73897150834681e-12,"RPA1","Rep-A_N/tRNA_anti-codon/REPA_OB_2/Rep_fac-A_C/"
"5022","Nvec_vc1.1_XM_048727199.1","Nematostella-specific","Nvec-vc1.1-XM-048727199.1",1.13266560962012e-09,-0.447311542510989,0.139,0.189,1.87286258550686e-05,"RNF40","zf-C3HC4_3/"
"5023","Nvec_vc1.1_XM_048727207.1","Nematostella-specific","Nvec-vc1.1-XM-048727207.1",1.35453730525165e-60,-0.74494674971487,0.362,0.515,2.2397274342336e-56,"","Na_Ca_ex/Na_Ca_ex/"
"5024","Nvec_vc1.1_XM_048727221.1","Nematostella-specific","Nvec-vc1.1-XM-048727221.1",1.68365279787206e-06,-0.958909500453874,0.014,0.029,0.0278391990128145,"",""
"5025","Nvec_vc1.1_XM_048727222.1","Nematostella-specific","Nvec-vc1.1-XM-048727222.1",1.89750349253064e-07,-0.863875945716972,0.03,0.052,0.00313752202489941,"TCTN2","DUF1619/"
"5026","Nvec_vc1.1_XM_048727223.1","Conserved","Nvec-vc1.1-XM-048727223.1",6.15116994487894e-29,-1.35277408423754,0.043,0.107,1.01709595038573e-24,"ANKRA2","Ank/Ank_5/"
"5027","Nvec_vc1.1_XM_048727232.1","Nematostella-specific","Nvec-vc1.1-XM-048727232.1",3.24175147364851e-09,-0.364290249063587,0.125,0.168,5.36023606167781e-05,"PELO","eRF1_1/eRF1_2/eRF1_3/"
"5028","Nvec_vc1.1_XM_048727233.1","Nematostella-specific","Nvec-vc1.1-XM-048727233.1",1.54286862818932e-11,-0.430228448899369,0.13,0.183,2.55113327671104e-07,"UPB1","CN_hydrolase/"
"5029","Nvec_vc1.1_XM_048727235.1","Nematostella-specific","Nvec-vc1.1-XM-048727235.1",2.7471031278897e-41,1.36334858496824,0.133,0.055,4.54233502196561e-37,"SMTN","CH/"
"5030","Nvec_vc1.1_XM_048727242.1","Nematostella-specific","Nvec-vc1.1-XM-048727242.1",1.2259303043091e-07,-0.378265106972271,0.21,0.246,0.00202707575817509,"SLC30A7","Cation_efflux/"
"5031","Nvec_vc1.1_XM_048727243.1","Nematostella-specific","Nvec-vc1.1-XM-048727243.1",2.495765685301e-52,-1.08186258556974,0.127,0.252,4.1267485606452e-48,"DPH5","TP_methylase/"
"5032","Nvec_vc1.1_XM_048727258.1","Conserved","Nvec-vc1.1-XM-048727258.1",2.77591558613307e-07,-1.72967276161866,0.004,0.016,0.00458997642167104,"",""
"5033","Nvec_vc1.1_XM_048727259.1","Nematostella-specific","Nvec-vc1.1-XM-048727259.1",5.14119993152891e-14,-0.815858007853353,0.058,0.103,8.50097408678305e-10,"OTUD5","OTU/"
"5034","Nvec_vc1.1_XM_048727261.1","Conserved","Nvec-vc1.1-XM-048727261.1",8.41393720726377e-66,-1.16638598913273,0.142,0.29,1.39124451722107e-61,"GSTM3","GST_N/GST_C_3/"
"5035","Nvec_vc1.1_XM_048727285.1","Nematostella-specific","Nvec-vc1.1-XM-048727285.1",3.36202698403297e-27,-1.36814426414396,0.039,0.097,5.55911161809851e-23,"ANAPC11","zf-ANAPC11/"
"5036","Nvec_vc1.1_XM_048727324.1","Conserved","Nvec-vc1.1-XM-048727324.1",1.42336559581306e-10,-0.816477589155935,0.046,0.081,2.3535350126769e-06,"CEP120","C2/DUF3668/"
"5037","Nvec_vc1.1_XM_048727352.1","Nematostella-specific","Nvec-vc1.1-XM-048727352.1",2.36193423233391e-11,-0.70958552927518,0.072,0.113,3.90545825316412e-07,"AGGF1","OCRE/FHA/G-patch/"
"5038","Nvec_vc1.1_XM_048727363.1","Divergent","Nvec-vc1.1-XM-048727363.1",2.64299383125987e-215,3.27669420271406,0.206,0.022,4.3701902999882e-211,"PRKRA","dsrm/dsrm/"
"5039","Nvec_vc1.1_XM_048727374.1","Conserved","Nvec-vc1.1-XM-048727374.1",8.33426559347258e-11,0.960749555876167,0.067,0.037,1.37807081588069e-06,"MYO1E","Myosin_head/Myosin_TH1/SH3_9/"
"5040","Nvec_vc1.1_XM_048727379.1","Nematostella-specific","Nvec-vc1.1-XM-048727379.1",9.43714607534792e-11,-0.876357989935741,0.038,0.07,1.56043210355878e-06,"KLHDC2","Kelch_1/Kelch_4/Kelch_5/Kelch_3/"
"5041","Nvec_vc1.1_XM_048727385.1","Conserved","Nvec-vc1.1-XM-048727385.1",4.11695187157566e-17,-0.549423295970385,0.171,0.245,6.80737991965036e-13,"TARS1","TGS/tRNA_SAD/tRNA-synt_2b/HGTP_anticodon/"
"5042","Nvec_vc1.1_XM_048727388.1","Conserved","Nvec-vc1.1-XM-048727388.1",1.33412199680287e-35,3.15256805308451,0.038,0.005,2.20597072171354e-31,"",""
"5043","Nvec_vc1.1_XM_048727402.1","Nematostella-specific","Nvec-vc1.1-XM-048727402.1",3.58265409269124e-08,-1.80590834744575,0.007,0.021,0.000592391854226497,"PAM","Cu2_monooxygen/Cu2_monoox_C/"
"5044","Nvec_vc1.1_XM_048727405.1","Nematostella-specific","Nvec-vc1.1-XM-048727405.1",7.41707384125005e-12,0.74023070879034,0.093,0.062,1.2264131596507e-07,"EHBP1","PH/"
"5045","Nvec_vc1.1_XM_048727411.1","Conserved","Nvec-vc1.1-XM-048727411.1",1.66491408438575e-81,3.23410733140213,0.085,0.01,2.75293543853184e-77,"","RdRP/"
"5046","Nvec_vc1.1_XM_048727416.1","Nematostella-specific","Nvec-vc1.1-XM-048727416.1",3.37904526314667e-08,2.69659199308343,0.01,0.002,0.000558725134261302,"DSCAM","Laminin_G_3/"
"5047","Nvec_vc1.1_XM_048727418.1","Nematostella-specific","Nvec-vc1.1-XM-048727418.1",2.87826474786113e-12,-0.565313101506088,0.096,0.145,4.75921076058838e-08,"LRRC61",""
"5048","Nvec_vc1.1_XM_048727421.1","Nematostella-specific","Nvec-vc1.1-XM-048727421.1",1.67874104625718e-83,-0.524245944230142,0.611,0.778,2.77579831998625e-79,"NDUFS7","Oxidored_q6/"
"5049","Nvec_vc1.1_XM_048727426.1","Divergent","Nvec-vc1.1-XM-048727426.1",1.00963545802274e-19,-0.682181962208637,0.116,0.186,1.66943222984061e-15,"HAX1",""
"5050","Nvec_vc1.1_XM_048727438.1","Nematostella-specific","Nvec-vc1.1-XM-048727438.1",2.58526961131851e-107,5.31620063661148,0.073,0.002,4.27474330231516e-103,"",""
"5051","Nvec_vc1.1_XM_048727450.1","Nematostella-specific","Nvec-vc1.1-XM-048727450.1",6.60630841655882e-07,-0.727823838511269,0.033,0.056,0.01092353096678,"","LicD/"
"5052","Nvec_vc1.1_XM_048727453.1","Conserved","Nvec-vc1.1-XM-048727453.1",1.58845925514903e-59,5.06052761449237,0.041,0.001,2.62651737838892e-55,"",""
"5053","Nvec_vc1.1_XM_048727460.1","Nematostella-specific","Nvec-vc1.1-XM-048727460.1",4.83792753382749e-22,-0.945461954057304,0.072,0.136,7.99951317718375e-18,"CCDC112",""
"5054","Nvec_vc1.1_XM_048727470.1","Conserved","Nvec-vc1.1-XM-048727470.1",3.00307836582496e-27,1.33882929915634,0.091,0.038,4.96559007789156e-23,"LRRK1","Ank_2/LRR_8/Roc/COR/Pkinase/WD40_2/"
"5055","Nvec_vc1.1_XM_048727477.1","Divergent","Nvec-vc1.1-XM-048727477.1",2.29588266144805e-06,0.668066294902146,0.06,0.04,0.0379624198070435,"SMC5","SMC_N/"
